,Unnamed: 0,underlying_symbol,underlying_price,contract_symbol,expiration,dte,strike,option_type,open_interest,volume,theoretical_price,last_trade_price,tick,bid,bid_size,ask,ask_size,open,high,low,prev_close,change,change_percent,implied_volatility,delta,gamma,theta,vega,rho
855,855,TSLA,402.02,TSLA250214P00387500,2025-02-14,14,387.5,put,125,543,9.5476,9.45,down,9.45,6,9.7,4,10.1,10.73,5.7,12.4000000953674,-2.95,-0.2379029999999999,0.5481,-0.32,0.0082,-0.5642,0.2836,-0.0449
856,856,TSLA,402.02,TSLA250214C00390000,2025-02-14,14,390.0,call,1044,898,25.8365,25.9,up,25.65,2,25.9,1,26.58,37.0,24.8,23.8000001907349,2.1,0.0882353,0.5464,0.6606,0.0084,-0.5755,0.2907,0.0992
857,857,TSLA,402.02,TSLA250214P00390000,2025-02-14,14,390.0,put,890,4006,10.4623,10.5,no_change,10.4,6,10.6,5,12.65,12.65,6.3,13.4250001907349,-2.925,-0.217877,0.5481,-0.3416,0.0084,-0.5795,0.291,-0.0479
858,858,TSLA,402.02,TSLA250214C00392500,2025-02-14,14,392.5,call,153,124,24.3104,24.0,up,24.1,2,24.35,1,25.11,34.9,23.1,22.5,1.5,0.0666667,0.5463,0.6387,0.0086,-0.589,0.2974,0.0962
859,859,TSLA,402.02,TSLA250214P00392500,2025-02-14,14,392.5,put,85,273,11.4385,11.78,down,11.35,5,11.6,1,13.45,13.45,7.0,14.5999999046326,-2.82,-0.193151,0.547,-0.3636,0.0086,-0.593,0.2979,-0.0496
860,860,TSLA,402.02,TSLA250214C00395000,2025-02-14,14,395.0,call,1140,833,22.8451,22.69,up,22.65,5,22.9,1,22.75,33.15,21.9,21.125,1.565,0.0740828,0.5468,0.6165,0.0088,-0.6006,0.303,0.0931
861,861,TSLA,402.02,TSLA250214P00395000,2025-02-14,14,395.0,put,1413,808,12.4722,12.58,up,12.4,5,12.6,1,14.3,14.32,7.7,15.7749996185303,-3.195,-0.202536,0.5484,-0.3859,0.0088,-0.6048,0.3033,-0.0529
862,862,TSLA,402.02,TSLA250214C00397500,2025-02-14,14,397.5,call,277,160,21.4407,21.5,down,21.25,5,21.5,1,22.5,31.1,20.3,19.8500003814697,1.65,0.0831234,0.547,0.5941,0.0089,-0.6105,0.3078,0.0899
863,863,TSLA,402.02,TSLA250214P00397500,2025-02-14,14,397.5,put,84,252,13.5683,13.58,down,13.5,7,13.75,8,15.75,15.75,8.61,17.0249996185303,-3.445,-0.202349,0.5477,-0.4085,0.009,-0.6148,0.3079,-0.056
864,864,TSLA,402.02,TSLA250214C00400000,2025-02-14,14,400.0,call,2036,1630,20.0981,20.2,down,20.0,1,20.15,1,19.98,30.16,18.8,18.7249994277954,1.475,0.0787717,0.547,0.5715,0.009,-0.6183,0.3115,0.0867
865,865,TSLA,402.02,TSLA250214P00400000,2025-02-14,14,400.0,put,1004,2737,14.729,14.7,up,14.65,5,14.8,2,17.25,17.25,9.3,18.3000001907349,-3.6,-0.196721,0.5484,-0.4313,0.0091,-0.6227,0.3117,-0.0574
866,866,TSLA,402.02,TSLA250214C00402500,2025-02-14,14,402.5,call,0,149,18.8163,19.0,up,18.65,5,18.9,1,19.6,27.85,17.8,0.0,19.0,0.0,0.5482,0.5488,0.0091,-0.6242,0.3142,0.0835
867,867,TSLA,402.02,TSLA250214P00402500,2025-02-14,14,402.5,put,0,645,15.9535,15.8,down,15.9,6,16.15,3,16.95,17.8,10.27,0.0,15.8,0.0,0.5494,-0.4543,0.0091,-0.6287,0.3142,-0.0607
868,868,TSLA,402.02,TSLA250214C00405000,2025-02-14,14,405.0,call,787,1883,17.5946,17.6,up,17.45,5,17.65,1,18.0,27.0,16.5,16.3999996185303,1.2,0.0731708,0.5485,0.5261,0.0091,-0.628,0.3159,0.0802
869,869,TSLA,402.02,TSLA250214P00405000,2025-02-14,14,405.0,put,541,1946,17.2339,17.21,down,17.15,7,17.4,4,19.0,19.15,11.1,21.0750007629395,-3.865,-0.183393,0.5481,-0.4771,0.0092,-0.6327,0.3158,-0.0635
870,870,TSLA,402.02,TSLA250214C00407500,2025-02-14,14,407.5,call,0,412,16.4332,16.55,down,16.25,5,16.5,1,16.5,25.35,15.4,0.0,16.55,0.0,0.5493,0.5035,0.0091,-0.6298,0.3165,0.0768
871,871,TSLA,402.02,TSLA250214P00407500,2025-02-14,14,407.5,put,0,561,18.5766,18.54,down,18.5,6,18.75,10,19.35,20.39,12.16,0.0,18.54,0.0,0.5488,-0.4999,0.0092,-0.6345,0.3161,-0.0648
872,872,TSLA,402.02,TSLA250214C00410000,2025-02-14,14,410.0,call,2054,3984,15.3305,15.3,down,15.25,1,15.4,1,14.95,24.1,14.35,14.4499998092651,0.85,0.0588235,0.5492,0.481,0.0091,-0.6296,0.3162,0.0736
873,873,TSLA,402.02,TSLA250214P00410000,2025-02-14,14,410.0,put,1244,2346,19.9789,19.95,up,19.9,5,20.15,1,22.34,22.34,13.15,24.0500001907349,-4.1,-0.170478,0.5492,-0.5225,0.0092,-0.6343,0.3157,-0.0676
874,874,TSLA,402.02,TSLA250214C00412500,2025-02-14,14,412.5,call,308,815,14.2849,14.3,up,14.15,5,14.35,2,14.6,22.69,13.75,13.5,0.8,0.0592593,0.5504,0.4588,0.0091,-0.6274,0.3148,0.0703
875,875,TSLA,402.02,TSLA250214P00412500,2025-02-14,14,412.5,put,98,898,21.4327,21.8,down,21.35,5,21.6,1,19.25,23.5,14.3,25.4249992370605,-3.625,-0.142576,0.5505,-0.5448,0.0091,-0.6324,0.3143,-0.0701
876,876,TSLA,402.02,TSLA250214C00415000,2025-02-14,14,415.0,call,1112,2357,13.296,13.24,down,13.15,8,13.35,6,13.0,21.33,12.6,12.5999999046326,0.64,0.0507937,0.5507,0.437,0.009,-0.6233,0.3126,0.067
877,877,TSLA,402.02,TSLA250214P00415000,2025-02-14,14,415.0,put,442,1667,22.9481,22.94,no_change,22.85,5,23.15,2,21.15,25.0,15.45,27.2250003814697,-4.285,-0.157392,0.5507,-0.5668,0.009,-0.6284,0.3114,-0.0716
878,878,TSLA,402.02,TSLA250214C00417500,2025-02-14,14,417.5,call,339,901,12.3622,12.39,up,12.2,5,12.4,1,13.6,20.0,11.75,11.75,0.64,0.0544681,0.5509,0.4155,0.0089,-0.6174,0.3094,0.0638
879,879,TSLA,402.02,TSLA250214P00417500,2025-02-14,14,417.5,put,90,634,24.5252,24.5,down,24.45,5,24.7,1,24.7,25.7,16.7,28.875,-4.375,-0.151515,0.5513,-0.5885,0.0089,-0.6225,0.3084,-0.0739
880,880,TSLA,402.02,TSLA250214C00420000,2025-02-14,14,420.0,call,1957,4466,11.481,11.55,up,11.35,5,11.55,2,11.4,18.95,10.8,10.9000000953674,0.65,0.059633,0.5519,0.3945,0.0087,-0.6098,0.3055,0.0607
881,881,TSLA,402.02,TSLA250214P00420000,2025-02-14,14,420.0,put,748,3213,26.1488,26.32,up,26.05,5,26.35,1,28.55,28.55,17.95,30.6000003814697,-4.28,-0.139869,0.5513,-0.6098,0.0088,-0.615,0.3042,-0.0752
882,882,TSLA,402.02,TSLA250214C00422500,2025-02-14,14,422.5,call,96,433,10.6515,10.34,down,10.5,8,10.7,2,12.0,17.62,10.0,10.1999998092651,0.14,0.0137255,0.5529,0.3739,0.0086,-0.6007,0.3006,0.0576
883,883,TSLA,402.02,TSLA250214P00422500,2025-02-14,14,422.5,put,119,106,27.8237,27.85,down,27.7,2,28.0,1,30.25,30.55,19.45,32.3500003814697,-4.5,-0.139104,0.5521,-0.6305,0.0087,-0.6061,0.2993,-0.0765
884,884,TSLA,402.02,TSLA250214C00425000,2025-02-14,14,425.0,call,1776,2763,9.8723,9.95,up,9.7,5,9.9,1,10.0,16.6,9.3,9.5,0.45,0.0473684,0.553,0.354,0.0084,-0.59,0.2951,0.0546
885,885,TSLA,402.02,TSLA250214P00425000,2025-02-14,14,425.0,put,291,435,29.5486,29.88,down,29.4,2,29.75,1,30.8,31.35,20.8,33.9499988555908,-4.07,-0.119882,0.5538,-0.6505,0.0085,-0.5954,0.2932,-0.0779
886,886,TSLA,402.02,TSLA250214C00427500,2025-02-14,14,427.5,call,169,657,9.1431,9.1,up,9.0,8,9.2,4,9.5,15.35,8.66,8.8250002861023,0.275,0.0311614,0.5549,0.3346,0.0082,-0.578,0.2891,0.0517
887,887,TSLA,402.02,TSLA250214P00427500,2025-02-14,14,427.5,put,44,30,31.328,31.45,down,31.2,2,31.55,1,27.6,33.2,22.4,35.8999996185303,-4.45,-0.123955,0.5537,-0.6702,0.0083,-0.5835,0.2873,-0.0798
888,888,TSLA,402.02,TSLA250214C00430000,2025-02-14,14,430.0,call,1282,3953,8.4549,8.45,up,8.3,8,8.5,3,8.47,14.65,7.9,8.19999980926514,0.25,0.0304878,0.5554,0.3158,0.008,-0.5648,0.2823,0.0488
889,889,TSLA,402.02,TSLA250214P00430000,2025-02-14,14,430.0,put,383,375,33.1486,33.47,down,33.0,2,33.35,1,34.6,35.6,23.91,37.875,-4.405,-0.116304,0.5539,-0.6892,0.0081,-0.5705,0.2803,-0.0816
890,890,TSLA,402.02,TSLA250214C00432500,2025-02-14,14,432.5,call,119,242,7.814,7.75,down,7.7,12,7.85,2,8.9,13.5,7.6,7.625,0.125,0.0163934,0.5561,0.2976,0.0078,-0.5505,0.275,0.046
891,891,TSLA,402.02,TSLA250214P00432500,2025-02-14,14,432.5,put,43,41,35.0111,36.35,up,34.85,2,35.2,1,35.99,36.35,25.35,39.8000011444092,-3.45,-0.0866834,0.5552,-0.7074,0.0079,-0.5564,0.2719,-0.0817
892,892,TSLA,402.02,TSLA250214C00435000,2025-02-14,14,435.0,call,741,775,7.2155,7.25,up,7.05,9,7.25,2,7.35,12.7,6.85,7.04999995231628,0.2,0.0283688,0.557,0.2802,0.0076,-0.5353,0.2674,0.0434
893,893,TSLA,402.02,TSLA250214P00435000,2025-02-14,14,435.0,put,243,53,36.9262,37.75,up,36.75,2,37.15,1,39.35,39.35,27.03,41.75,-4.0,-0.0958084,0.5566,-0.7251,0.0076,-0.5412,0.2645,-0.082
894,894,TSLA,402.02,TSLA250214C00437500,2025-02-14,14,437.5,call,0,384,6.6589,6.55,up,6.5,9,6.7,2,8.1,11.85,6.5,0.0,6.55,0.0,0.5583,0.2634,0.0073,-0.5194,0.2594,0.0408
895,895,TSLA,402.02,TSLA250214P00437500,2025-02-14,14,437.5,put,0,17,38.87,36.5,up,38.7,2,39.1,1,33.75,36.5,28.95,0.0,36.5,0.0,0.5569,-0.742,0.0074,-0.5255,0.2561,-0.082
896,896,TSLA,402.02,TSLA250214C00440000,2025-02-14,14,440.0,call,1716,2938,6.1374,6.15,up,6.0,10,6.15,1,6.28,11.07,5.8,6.125,0.025,0.00408163,0.5603,0.2473,0.0071,-0.5028,0.2509,0.0383
897,897,TSLA,402.02,TSLA250214P00440000,2025-02-14,14,440.0,put,200,399,40.8581,42.15,down,40.7,2,41.1,1,43.3,43.3,30.4,45.7999992370606,-3.65,-0.0796943,0.5584,-0.7583,0.0072,-0.5092,0.2471,-0.0828
898,898,TSLA,402.02,TSLA250214C00442500,2025-02-14,14,442.5,call,0,290,5.6549,5.5,down,5.55,33,5.7,4,6.55,10.15,5.45,0.0,5.5,0.0,0.5608,0.232,0.0068,-0.4858,0.2423,0.036
899,899,TSLA,402.02,TSLA250214P00442500,2025-02-14,14,442.5,put,0,22,42.8918,42.95,down,42.7,2,43.1,1,37.4,45.4,34.65,0.0,42.95,0.0,0.5592,-0.7739,0.0069,-0.4922,0.2381,-0.0822
900,900,TSLA,402.02,TSLA250214C00445000,2025-02-14,14,445.0,call,750,1571,5.207,5.2,down,5.1,5,5.25,9,5.45,9.65,4.95,5.25,-0.05,-0.00952381,0.5619,0.2173,0.0066,-0.4684,0.2337,0.0337
901,901,TSLA,402.02,TSLA250214P00445000,2025-02-14,14,445.0,put,126,30,44.9471,46.95,up,44.8,2,45.15,1,46.0,46.95,34.22,49.9499988555908,-3.0,-0.06006,0.5612,-0.7887,0.0066,-0.475,0.2296,-0.0837
902,902,TSLA,402.02,TSLA250214C00447500,2025-02-14,14,447.5,call,0,136,4.7919,4.88,up,4.7,10,4.85,8,7.03,8.76,4.8,0.0,4.88,0.0,0.5627,0.2034,0.0063,-0.4508,0.2248,0.0316
903,903,TSLA,402.02,TSLA250214P00447500,2025-02-14,14,447.5,put,0,7,47.0414,46.85,no_change,46.45,80,47.95,55,36.8,46.85,36.8,0.0,46.85,0.0,0.573,-0.8028,0.0064,-0.4576,0.22,-0.0823
904,904,TSLA,402.02,TSLA250214C00450000,2025-02-14,14,450.0,call,2764,4879,4.4084,4.35,down,4.3,2,4.45,10,4.77,8.3,4.15,4.5,-0.15,-0.0333333,0.5644,0.1902,0.006,-0.4331,0.2158,0.0295
905,905,TSLA,402.02,TSLA250214P00450000,2025-02-14,14,450.0,put,201,103,49.1743,49.0,down,48.6,43,49.85,2,49.55,51.21,39.18,53.8500003814697,-4.85,-0.090065,0.5624,-0.8162,0.0061,-0.4401,0.2098,-0.0828
906,906,TSLA,402.02,TSLA250214C00452500,2025-02-14,14,452.5,call,0,179,4.0557,4.15,up,3.95,9,4.1,9,5.25,7.55,4.0,0.0,4.15,0.0,0.5672,0.1778,0.0058,-0.4155,0.207,0.0276
907,907,TSLA,402.02,TSLA250214P00452500,2025-02-14,14,452.5,put,0,35,51.3313,46.25,up,50.4,4,51.55,12,43.06,46.25,43.06,0.0,46.25,0.0,0.5621,-0.8289,0.0058,-0.4226,0.2011,-0.0811
908,908,TSLA,402.02,TSLA250214C00455000,2025-02-14,14,455.0,call,907,852,3.7289,3.7,no_change,3.6,5,3.75,3,4.2,7.05,3.56,3.85000002384186,-0.15,-0.038961,0.5676,0.166,0.0055,-0.3979,0.1982,0.0258
909,909,TSLA,402.02,TSLA250214P00455000,2025-02-14,14,455.0,put,53,18,53.5147,48.0,up,51.95,69,54.05,9,49.35,49.35,41.55,58.2250003814697,-10.225,-0.175612,0.5341,-0.8409,0.0056,-0.4051,0.1926,-0.0805
910,910,TSLA,402.02,TSLA250214C00457500,2025-02-14,14,457.5,call,0,82,3.4281,3.4,no_change,3.3,5,3.5,9,5.15,6.55,3.35,0.0,3.4,0.0,0.5692,0.1548,0.0052,-0.3806,0.1895,0.0241
911,911,TSLA,402.02,TSLA250214P00457500,2025-02-14,14,457.5,put,0,16,55.7249,47.4,up,54.95,40,56.7,50,49.4,49.4,46.55,0.0,47.4,0.0,0.5762,-0.8522,0.0053,-0.388,0.1827,-0.0787
912,912,TSLA,402.02,TSLA250214C00460000,2025-02-14,14,460.0,call,1172,1432,3.1517,3.14,no_change,3.05,9,3.2,45,3.75,6.15,2.98,3.29999995231628,-0.16,-0.0484848,0.5724,0.1444,0.005,-0.3636,0.1808,0.0224
913,913,TSLA,402.02,TSLA250214P00460000,2025-02-14,14,460.0,put,94,36,57.9605,58.5,up,57.35,67,58.25,10,57.0,58.5,46.25,62.625,-4.125,-0.0658683,0.56,-0.8628,0.0051,-0.3713,0.1732,-0.0781
914,914,TSLA,402.02,TSLA250214C00462500,2025-02-14,14,462.5,call,0,175,2.8969,2.92,no_change,2.82,5,2.93,1,4.0,5.6,2.92,0.0,2.92,0.0,0.5733,0.1346,0.0047,-0.3469,0.1724,0.0209
915,915,TSLA,402.02,TSLA250214P00462500,2025-02-14,14,462.5,put,0,3,60.2185,57.05,up,59.35,61,61.15,64,57.8,57.8,49.35,0.0,57.05,0.0,0.5778,-0.8728,0.0048,-0.3548,0.1649,-0.0765
916,916,TSLA,402.02,TSLA250214C00465000,2025-02-14,14,465.0,call,764,410,2.6647,2.66,down,2.59,7,2.7,7,3.1,5.3,2.55,2.83999991416931,-0.18,-0.0633803,0.5759,0.1254,0.0045,-0.3308,0.1643,0.0195
917,917,TSLA,402.02,TSLA250214P00465000,2025-02-14,14,465.0,put,71,0,62.4963,64.4,up,61.7,75,63.2,4,0.0,0.0,0.0,67.2999992370606,0.0,0.0,0.5581,-0.8821,0.0046,-0.3386,0.157,-0.0759
918,918,TSLA,402.02,TSLA250214C00467500,2025-02-14,14,467.5,call,0,61,2.4502,2.35,down,2.38,4,2.49,1,3.15,4.9,2.35,0.0,2.35,0.0,0.5776,0.1168,0.0042,-0.315,0.1563,0.0182
919,919,TSLA,402.02,TSLA250214P00467500,2025-02-14,14,467.5,put,0,9,64.795,58.05,up,64.15,10,65.8,51,53.14,58.05,52.2,0.0,58.05,0.0,0.5904,-0.8909,0.0044,-0.323,0.1473,-0.0714
920,920,TSLA,402.02,TSLA250214C00470000,2025-02-14,14,470.0,call,787,1184,2.2547,2.25,down,2.19,4,2.27,4,2.56,4.52,2.15,2.43500006198883,-0.185,-0.0759754,0.5801,0.1088,0.004,-0.2998,0.1485,0.0169
921,921,TSLA,402.02,TSLA250214P00470000,2025-02-14,14,470.0,put,42,2,67.1123,61.5,up,65.35,84,67.6,6,54.0,61.5,54.0,71.75,-10.25,-0.142857,0.5225,-0.8991,0.0041,-0.308,0.1386,-0.0715
922,922,TSLA,402.02,TSLA250214C00472500,2025-02-14,14,472.5,call,0,79,2.0757,2.05,no_change,2.01,4,2.11,1,2.8,3.95,2.05,0.0,2.05,0.0,0.5822,0.1013,0.0038,-0.2851,0.141,0.0158
923,923,TSLA,402.02,TSLA250214P00472500,2025-02-14,14,472.5,put,0,0,69.4456,0.0,no_change,67.55,23,70.35,6,0.0,0.0,0.0,0.0,0.0,0.0,0.6016,-0.9067,0.0039,-0.2935,0.132,-0.0686
924,924,TSLA,402.02,TSLA250214C00475000,2025-02-14,14,475.0,call,558,1088,1.9118,1.91,no_change,1.86,2,1.93,6,2.19,3.85,1.88,2.09500002861023,-0.185,-0.0883055,0.5844,0.0943,0.0036,-0.271,0.134,0.0147
925,925,TSLA,402.02,TSLA250214P00475000,2025-02-14,14,475.0,put,79,6,71.7935,61.93,up,71.15,6,72.3,6,60.35,61.93,60.35,76.5,-14.57,-0.190458,0.5729,-0.9138,0.0037,-0.2792,0.1247,-0.0689
926,926,TSLA,402.02,TSLA250214C00477500,2025-02-14,14,477.5,call,0,307,1.7617,1.84,down,1.71,4,1.8,29,3.1,3.45,1.84,0.0,1.84,0.0,0.5868,0.0878,0.0034,-0.2575,0.1271,0.0137
927,927,TSLA,402.02,TSLA250214P00477500,2025-02-14,14,477.5,put,0,0,74.1553,0.0,no_change,72.05,27,75.2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.6037,-0.9204,0.0035,-0.2657,0.1172,-0.0609
928,928,TSLA,402.02,TSLA250214C00480000,2025-02-14,14,480.0,call,2436,2973,1.6245,1.62,no_change,1.57,5,1.64,6,1.94,3.33,1.59,1.80500000715256,-0.185,-0.102493,0.589,0.0818,0.0032,-0.2446,0.1205,0.0127
929,929,TSLA,402.02,TSLA250214P00480000,2025-02-14,14,480.0,put,31,8,76.5319,66.35,up,74.8,23,76.95,6,67.4,67.4,63.15,81.1500015258789,-14.8,-0.182378,0.5086,-0.9267,0.0033,-0.2525,0.1089,-0.0609
930,930,TSLA,402.02,TSLA250214C00482500,2025-02-14,14,482.5,call,0,80,1.4991,1.41,down,1.45,3,1.53,1,1.89,2.92,1.41,0.0,1.41,0.0,0.5921,0.0762,0.003,-0.2323,0.1142,0.0118
931,931,TSLA,402.02,TSLA250214P00482500,2025-02-14,14,482.5,put,0,7,78.9199,66.55,down,76.8,30,79.85,8,69.95,69.95,66.55,0.0,66.55,0.0,0.6121,-0.9324,0.0031,-0.24,0.1026,-0.0612
932,932,TSLA,402.02,TSLA250214C00485000,2025-02-14,14,485.0,call,559,385,1.3844,1.35,no_change,1.34,1,1.41,40,1.73,2.85,1.35,1.55000001192093,-0.2,-0.129032,0.5947,0.071,0.0029,-0.2205,0.1082,0.011
933,933,TSLA,402.02,TSLA250214P00485000,2025-02-14,14,485.0,put,61,5,81.3174,82.1,no_change,79.25,35,81.8,3,68.05,82.1,68.05,85.9750022888184,-3.875,-0.0450713,0.5824,-0.9376,0.0029,-0.228,0.0971,-0.0589
934,934,TSLA,402.02,TSLA250214C00487500,2025-02-14,14,487.5,call,0,27,1.2796,1.56,up,1.23,3,1.31,22,2.0,2.5,1.38,0.0,1.56,0.0,0.5974,0.0662,0.0027,-0.2094,0.1026,0.0103
935,935,TSLA,402.02,TSLA250214P00487500,2025-02-14,14,487.5,put,0,10,83.7238,79.5,up,81.65,31,84.8,9,70.23,79.5,70.23,0.0,79.5,0.0,0.6218,-0.9425,0.0028,-0.2164,0.0915,-0.0585
936,936,TSLA,402.02,TSLA250214C00490000,2025-02-14,14,490.0,call,1357,924,1.1829,1.23,up,1.14,1,1.19,12,1.47,2.44,1.16,1.34500002861023,-0.115,-0.0855019,0.5998,0.0617,0.0025,-0.1986,0.0972,0.0096
937,937,TSLA,402.02,TSLA250214P00490000,2025-02-14,14,490.0,put,30,23,86.1397,86.02,no_change,84.1,32,86.6,8,75.0,86.02,73.25,90.7249984741211,-4.705,-0.0518599999999999,0.5825,-0.9471,0.0026,-0.2054,0.0851,-0.0487
938,938,TSLA,402.02,TSLA250214C00492500,2025-02-14,14,492.5,call,0,138,1.0948,1.08,down,1.05,3,1.13,13,1.47,2.26,1.08,0.0,1.08,0.0,0.603,0.0576,0.0024,-0.1885,0.092,0.0089
939,939,TSLA,402.02,TSLA250214P00492500,2025-02-14,14,492.5,put,0,0,88.5657,0.0,no_change,86.5,33,89.65,11,0.0,0.0,0.0,0.0,0.0,0.0,0.5181,-0.9513,0.0024,-0.1944,0.0777,-0.0487
940,940,TSLA,402.02,TSLA250214C00495000,2025-02-14,14,495.0,call,306,374,1.0141,1.01,no_change,0.97,2,1.02,15,1.34,2.13,1.0,1.1700000166893,-0.16,-0.136752,0.6054,0.0537,0.0022,-0.1789,0.087,0.0083
941,941,TSLA,402.02,TSLA250214P00495000,2025-02-14,14,495.0,put,15,28,90.9983,86.0,up,90.0,3,91.65,8,84.55,86.0,79.0,95.625,-9.625,-0.100654,0.5573,-0.9552,0.0023,-0.1841,0.0733,-0.0488
942,942,TSLA,402.02,TSLA250214C00497500,2025-02-14,14,497.5,call,0,88,0.9401,0.96,down,0.9,2,0.97,33,1.56,1.85,0.93,0.0,0.96,0.0,0.6088,0.0502,0.0021,-0.1698,0.0824,0.0078
943,943,TSLA,402.02,TSLA250214P00497500,2025-02-14,14,497.5,put,0,1,93.4361,81.72,up,91.35,43,94.55,1,81.72,81.72,81.72,0.0,81.72,0.0,0.6289,-0.9588,0.0022,-0.1743,0.0696,-0.0467
944,944,TSLA,402.02,TSLA250214C00500000,2025-02-14,14,500.0,call,3445,3508,0.8721,0.86,down,0.84,1,0.88,13,1.07,1.85,0.82,1.01999998092651,-0.16,-0.156863,0.6109,0.0468,0.002,-0.1612,0.0781,0.0073
945,945,TSLA,402.02,TSLA250214P00500000,2025-02-14,14,500.0,put,4,3,95.8795,97.0,up,93.85,41,96.4,4,92.65,97.0,84.65,100.450000762939,-3.45,-0.0343455,0.5898,-0.9621,0.002,-0.165,0.0652,-0.0467
946,946,TSLA,402.02,TSLA250214C00505000,2025-02-14,14,505.0,call,585,496,0.7524,0.78,no_change,0.71,2,0.75,1,0.97,1.52,0.78,0.879999995231628,-0.1,-0.113636,0.616,0.0409,0.0018,-0.1452,0.07,0.0063
947,947,TSLA,402.02,TSLA250214P00505000,2025-02-14,14,505.0,put,1,0,100.7834,110.95,up,99.9,11,101.4,4,0.0,0.0,0.0,105.400001525879,0.0,0.0,0.564,-0.968,0.0018,-0.1471,0.0548,-0.0359
948,948,TSLA,402.02,TSLA250214C00510000,2025-02-14,14,510.0,call,667,615,0.6509,0.67,down,0.61,6,0.66,14,0.88,1.36,0.65,0.765000015497208,-0.095,-0.124183,0.6232,0.0358,0.0016,-0.1309,0.0628,0.0055
949,949,TSLA,402.02,TSLA250214P00510000,2025-02-14,14,510.0,put,8,0,105.7071,101.2,up,103.55,63,106.25,3,0.0,0.0,0.0,110.274997711182,0.0,0.0,0.5671,-0.973,0.0016,-0.1303,0.0479,-0.0359
950,950,TSLA,402.02,TSLA250214C00515000,2025-02-14,14,515.0,call,203,195,0.5649,0.57,up,0.53,2,0.57,16,0.8,1.2,0.55,0.674999982118606,-0.105,-0.155556,0.6304,0.0314,0.0014,-0.1181,0.0564,0.0049
951,951,TSLA,402.02,TSLA250214P00515000,2025-02-14,14,515.0,put,1,0,110.6421,126.0,up,109.6,5,111.3,5,0.0,0.0,0.0,115.275001525879,0.0,0.0,0.0,-0.9773,0.0014,-0.1155,0.0425,-0.0339
952,952,TSLA,402.02,TSLA250214C00520000,2025-02-14,14,520.0,call,1784,465,0.4914,0.47,down,0.46,2,0.5,15,0.66,1.02,0.47,0.590000003576279,-0.12,-0.20339,0.6355,0.0276,0.0012,-0.1066,0.0506,0.0043
953,953,TSLA,402.02,TSLA250214P00520000,2025-02-14,14,520.0,put,2,0,115.5894,106.15,up,113.55,69,116.25,1,0.0,0.0,0.0,120.150001525879,0.0,0.0,0.0,-0.9809,0.0012,-0.1017,0.0358,-0.0236
954,954,TSLA,402.02,TSLA250214C00525000,2025-02-14,14,525.0,call,238,406,0.4288,0.43,down,0.4,3,0.44,16,0.67,0.87,0.43,0.520000010728836,-0.09,-0.173077,0.6435,0.0242,0.0011,-0.0963,0.0454,0.0037
955,955,TSLA,402.02,TSLA250214P00525000,2025-02-14,14,525.0,put,2,0,120.5492,114.9,no_change,118.5,68,121.25,2,0.0,0.0,0.0,125.450000762939,0.0,0.0,0.0,-0.984,0.001,-0.0888,0.0295,-0.0235
956,956,TSLA,402.02,TSLA250214C00530000,2025-02-14,14,530.0,call,496,638,0.375,0.37,down,0.35,16,0.41,7,0.52,0.78,0.37,0.459999993443489,-0.09,-0.195652,0.6484,0.0214,0.001,-0.087,0.0409,0.0033
957,957,TSLA,402.02,TSLA250214P00530000,2025-02-14,14,530.0,put,1,0,125.5143,116.6,down,123.5,81,126.2,2,0.0,0.0,0.0,130.25,0.0,0.0,0.0,-0.9866,0.0009,-0.0773,0.0267,-0.0223
958,958,TSLA,402.02,TSLA250214C00535000,2025-02-14,14,535.0,call,88,90,0.3287,0.34,up,0.3,2,0.34,16,0.57,0.69,0.33,0.409999996423721,-0.07,-0.170732,0.655,0.0189,0.0009,-0.0787,0.0368,0.0029
959,959,TSLA,402.02,TSLA250214P00535000,2025-02-14,14,535.0,put,0,0,130.4846,128.37,up,128.65,63,131.2,6,0.0,0.0,0.0,135.225006103516,0.0,0.0,0.0,-0.9888,0.0008,-0.0672,0.0238,-0.0224
960,960,TSLA,402.02,TSLA250214C00540000,2025-02-14,14,540.0,call,339,117,0.2889,0.29,down,0.26,2,0.3,16,0.49,0.63,0.29,0.364999994635582,-0.075,-0.205479,0.6628,0.0167,0.0008,-0.0713,0.0331,0.0026
961,961,TSLA,402.02,TSLA250214P00540000,2025-02-14,14,540.0,put,0,0,135.4632,131.05,up,133.6,78,136.2,4,0.0,0.0,0.0,140.224998474121,0.0,0.0,0.0,-0.9906,0.0007,-0.0578,0.0172,-0.0137
962,962,TSLA,402.02,TSLA250214C00545000,2025-02-14,14,545.0,call,406,132,0.2543,0.27,no_change,0.23,22,0.28,16,0.37,0.55,0.27,0.329999998211861,-0.06,-0.1818179999999999,0.6672,0.0148,0.0007,-0.0646,0.0298,0.0023
963,963,TSLA,402.02,TSLA250214P00545000,2025-02-14,14,545.0,put,10,0,140.4455,138.07,up,138.35,75,141.2,6,0.0,0.0,0.0,145.25,0.0,0.0,0.0,-0.9922,0.0006,-0.0495,0.0156,-0.0138
964,964,TSLA,402.02,TSLA250214C00550000,2025-02-14,14,550.0,call,1803,524,0.2244,0.21,down,0.21,5,0.25,51,0.31,0.48,0.21,0.290000006556511,-0.08,-0.275862,0.6753,0.0131,0.0006,-0.0585,0.027,0.002
